id,label
0,hyp2
1,hyp2
2,hyp1
3,hyp2
4,hyp1
5,hyp2
6,hyp2
7,hyp2
8,hyp2
9,hyp2
10,hyp2
11,hyp2
12,hyp1
13,hyp1
14,hyp1
15,hyp2
16,hyp2
17,hyp2
18,hyp2
19,hyp1
20,hyp2
21,hyp1
22,hyp2
23,hyp2
24,
25,hyp1
26,hyp2
27,hyp2
28,hyp1
29,hyp2
30,hyp2
31,hyp2
32,hyp1
33,
34,hyp2
35,hyp1
36,hyp2
37,hyp2
38,hyp2
39,hyp1
40,hyp1
41,hyp1
42,
43,hyp2
44,hyp2
45,hyp1
46,hyp1
47,hyp2
48,hyp2
49,hyp1
50,hyp2
51,hyp2
52,hyp2
53,hyp2
54,
55,hyp2
56,hyp2
57,hyp1
58,hyp1
59,
60,hyp2
61,hyp2
62,hyp2
63,hyp2
64,hyp2
65,hyp1
66,hyp1
67,hyp1
68,hyp2
69,hyp2
70,hyp2
71,hyp1
72,
73,hyp2
74,hyp1
75,hyp2
76,hyp2
77,hyp2
78,hyp1
79,hyp2
80,hyp2
81,hyp1
82,hyp2
83,hyp2
84,
85,hyp2
86,hyp2
87,hyp2
88,hyp2
89,hyp2
90,hyp2
91,
92,hyp2
93,hyp1
94,hyp2
95,hyp1
96,hyp2
97,
98,hyp2
99,hyp1
100,hyp1
101,hyp1
102,hyp2
103,hyp2
104,hyp1
105,hyp2
106,hyp2
107,hyp2
108,hyp1
109,hyp2
110,hyp2
111,hyp2
112,hyp2
113,hyp1
114,hyp1
115,hyp1
116,hyp1
117,hyp2
118,hyp1
119,hyp1
120,hyp2
121,hyp2
122,hyp1
123,hyp2
124,hyp2
125,hyp2
126,hyp2
127,hyp2
128,hyp1
129,hyp2
130,
131,hyp1
132,hyp2
133,
134,hyp1
135,hyp1
136,hyp2
137,hyp2
138,hyp2
139,
140,hyp2
141,hyp2
142,hyp2
143,hyp2
144,hyp2
145,hyp2
146,hyp2
147,hyp2
148,hyp1
149,hyp2
150,hyp2
151,
152,hyp1
153,hyp2
154,hyp1
155,hyp1
156,hyp2
157,hyp1
158,hyp1
159,hyp2
160,hyp2
161,hyp1
162,hyp2
163,hyp1
164,hyp2
165,hyp1
166,
167,hyp2
168,hyp2
169,hyp2
170,hyp2
171,hyp2
172,hyp1
173,hyp2
174,hyp2
175,hyp2
176,hyp1
177,hyp1
178,hyp2
179,hyp2
180,hyp2
181,hyp1
182,hyp1
183,hyp1
184,hyp2
185,hyp2
186,hyp2
187,hyp1
188,hyp2
189,hyp2
190,hyp2
191,hyp2
192,hyp2
193,hyp2
194,hyp2
195,hyp1
196,
197,hyp2
198,hyp2
199,hyp1
200,hyp1
201,hyp2
202,hyp1
203,hyp1
204,hyp2
205,hyp1
206,hyp2
207,hyp1
208,hyp2
209,hyp1
210,hyp1
211,
212,hyp2
213,hyp2
214,hyp1
215,hyp2
216,hyp2
217,hyp1
218,hyp1
219,hyp1
220,hyp1
221,hyp2
222,hyp2
223,hyp2
224,hyp1
225,hyp1
226,hyp2
227,hyp2
228,hyp2
229,hyp1
230,hyp2
231,hyp1
232,hyp1
233,hyp2
234,hyp2
235,hyp2
236,hyp1
237,hyp2
238,hyp1
239,hyp2
240,
241,hyp2
242,hyp1
243,hyp1
244,
245,hyp2
246,hyp1
247,hyp2
248,hyp2
249,hyp2
250,hyp1
251,hyp1
252,hyp1
253,hyp1
254,hyp2
255,hyp1
256,hyp1
257,
258,hyp1
259,hyp2
260,hyp2
261,hyp2
262,hyp2
263,hyp2
264,
265,hyp2
266,hyp2
267,hyp2
268,hyp2
269,hyp2
270,hyp2
271,hyp1
272,hyp1
273,hyp1
274,hyp1
275,hyp2
276,hyp2
277,hyp1
278,hyp2
279,hyp1
280,hyp2
281,hyp1
282,hyp2
283,
284,hyp1
285,hyp1
286,hyp2
287,hyp1
288,hyp2
289,hyp2
290,hyp2
291,hyp1
292,hyp1
293,hyp2
294,hyp2
295,hyp2
296,hyp2
297,hyp2
298,hyp2
299,hyp2
300,hyp1
301,hyp2
302,hyp2
303,hyp2
304,
305,hyp2
306,hyp2
307,hyp1
308,hyp2
309,hyp2
310,hyp2
311,hyp2
312,hyp1
313,hyp2
314,hyp2
315,hyp1
316,hyp2
317,hyp1
318,hyp2
319,hyp2
320,hyp2
321,hyp2
322,hyp2
323,hyp2
324,hyp2
325,hyp2
326,
327,hyp2
328,hyp1
329,hyp2
330,hyp1
331,hyp2
332,hyp2
333,hyp2
334,hyp2
335,hyp2
336,hyp2
337,hyp2
338,hyp1
339,hyp1
340,hyp1
341,hyp2
342,hyp2
343,hyp2
344,hyp2
345,hyp1
