id,label
0,hyp2
1,hyp2
2,hyp2
3,hyp2
4,hyp2
5,hyp2
6,hyp2
7,hyp2
8,hyp2
9,hyp2
10,hyp2
11,hyp1
12,hyp2
13,hyp2
14,hyp2
15,hyp2
16,hyp2
17,hyp2
18,hyp2
19,hyp2
20,hyp2
21,hyp2
22,hyp2
23,hyp2
24,hyp2
25,hyp2
26,hyp2
27,hyp2
28,hyp2
29,hyp2
30,hyp2
31,hyp2
32,hyp2
33,hyp2
34,hyp2
35,hyp2
36,hyp2
37,hyp2
38,hyp2
39,hyp1
40,hyp1
41,hyp2
42,hyp2
43,hyp2
44,hyp2
45,hyp2
46,hyp2
47,hyp2
48,hyp1
49,hyp2
50,hyp1
51,hyp2
52,hyp1
53,hyp2
54,
55,hyp2
56,hyp2
57,hyp1
58,hyp2
59,hyp1
60,hyp2
61,hyp2
62,hyp2
63,hyp2
64,hyp2
65,hyp2
66,hyp2
67,hyp1
68,hyp2
69,hyp2
70,hyp2
71,hyp2
72,hyp2
73,hyp1
74,hyp2
75,Hyp2
76,hyp1
77,hyp2
78,hyp2
79,Hyp1
80,hyp2
81,hyp2
82,hyp2
83,hyp2
84,hyp2
85,hyp2
86,hyp2
87,hyp1
88,hyp2
89,hyp2
90,hyp2
91,hyp1
92,hyp1
93,hyp2
94,hyp2
95,hyp2
96,hyp2
97,hyp2
98,hyp1
99,hyp2
