id,label
0,hyp1
1,hyp2
2,hyp1
3,hyp1
4,hyp2
5,hyp1
6,hyp2
7,hyp1
8,hyp2
9,hyp2
10,hyp2
11,hyp2
12,hyp1
13,hyp1
14,hyp2
15,hyp2
16,hyp1
17,hyp1
18,hyp2
19,hyp2
20,hyp1
21,hyp2
22,hyp1
23,hyp1
24,hyp2
25,hyp2
26,hyp2
27,hyp2
28,hyp2
29,hyp1
30,hyp1
31,hyp1
32,hyp1
33,hyp2
34,hyp1
35,hyp1
36,hyp2
37,hyp1
38,hyp1
39,hyp2
40,hyp2
41,hyp2
42,hyp2
43,hyp2
44,hyp1
45,hyp1
46,hyp1
47,hyp2
48,hyp1
49,hyp2
50,hyp2
51,hyp2
52,hyp1
53,hyp1
54,hyp2
55,hyp2
56,hyp2
57,hyp2
58,hyp2
59,hyp2
60,hyp1
61,hyp2
62,hyp2
63,hyp1
64,hyp2
65,hyp1
66,hyp2
67,hyp2
68,hyp1
69,hyp2
70,hyp2
71,hyp2
72,hyp1
73,hyp1
74,hyp2
75,hyp2
76,hyp2
77,hyp2
78,hyp1
79,hyp2
80,hyp2
81,hyp1
82,hyp2
83,hyp2
84,hyp1
85,hyp1
86,hyp2
87,hyp2
88,hyp2
89,hyp2
90,hyp2
91,hyp1
92,hyp2
93,hyp1
94,hyp1
95,hyp2
96,hyp1
97,hyp1
98,hyp1
99,hyp2
100,hyp2
101,hyp2
102,hyp2
103,hyp1
104,hyp2
105,hyp1
106,hyp1
107,hyp1
108,hyp2
109,hyp1
110,hyp1
111,hyp1
112,hyp1
113,hyp1
114,hyp1
115,hyp1
116,hyp2
117,hyp2
118,hyp1
119,hyp1
120,hyp2
121,hyp2
122,hyp2
123,hyp1
124,hyp2
125,hyp1
126,hyp1
127,hyp1
128,hyp2
129,hyp2
130,hyp2
131,hyp2
132,hyp2
133,hyp2
134,hyp2
135,hyp1
136,hyp2
137,hyp2
138,hyp2
139,hyp2
140,hyp1
141,hyp1
142,hyp2
143,hyp2
144,hyp1
145,
146,hyp2
147,hyp1
148,hyp1
149,hyp2
150,hyp2
151,hyp1
152,hyp1
153,hyp2
154,hyp2
155,hyp2
156,hyp2
157,hyp2
158,hyp1
159,hyp1
160,hyp2
161,hyp2
162,
163,hyp2
164,hyp2
165,hyp2
166,hyp2
167,hyp1
168,hyp2
169,hyp2
170,hyp2
171,hyp1
172,hyp2
173,hyp2
174,hyp2
175,hyp2
176,hyp1
177,hyp2
178,hyp2
179,hyp1
180,hyp2
181,hyp1
182,hyp2
183,hyp1
184,hyp2
185,hyp2
186,hyp1
187,hyp2
188,hyp2
189,hyp1
190,hyp2
191,hyp2
192,hyp2
193,hyp2
194,hyp2
195,hyp1
196,hyp2
197,hyp1
198,hyp1
199,hyp2
200,hyp2
201,hyp2
202,hyp1
203,hyp1
204,hyp1
205,hyp2
206,hyp2
207,hyp2
208,hyp2
209,hyp2
210,hyp2
211,hyp2
212,hyp1
213,hyp1
214,hyp1
215,hyp1
216,hyp2
217,hyp2
218,hyp1
219,hyp2
220,hyp1
221,hyp1
222,hyp2
223,hyp2
224,hyp2
225,hyp1
226,hyp2
227,hyp1
228,hyp2
229,hyp1
230,hyp1
231,hyp2
232,hyp1
233,hyp2
234,hyp2
235,hyp2
236,hyp2
237,hyp2
238,hyp1
239,hyp2
240,hyp2
241,hyp2
242,hyp2
243,hyp2
244,hyp2
245,hyp2
246,hyp1
247,hyp1
248,hyp2
249,hyp2
250,hyp2
251,hyp1
252,hyp2
253,hyp2
254,hyp2
255,hyp2
256,hyp2
257,hyp2
258,hyp2
259,hyp2
260,hyp2
261,hyp2
262,hyp2
263,hyp1
264,hyp1
265,hyp1
266,hyp2
267,hyp2
268,hyp2
269,hyp2
270,hyp2
271,hyp1
272,hyp1
273,hyp2
274,hyp1
275,hyp2
276,hyp1
277,hyp2
278,hyp2
279,hyp2
280,hyp2
281,hyp1
282,hyp1
283,hyp2
284,hyp2
285,hyp1
286,hyp1
287,hyp1
288,hyp2
289,hyp2
290,hyp2
291,hyp2
292,hyp1
293,hyp2
294,hyp1
295,hyp2
296,hyp1
297,hyp1
298,hyp2
299,hyp2
300,hyp1
301,hyp1
302,hyp2
303,hyp2
304,hyp1
305,hyp1
306,hyp2
307,hyp2
308,hyp2
309,hyp1
310,hyp1
311,hyp2
312,hyp2
313,hyp2
314,hyp1
315,hyp2
316,hyp2
317,hyp1
318,hyp2
319,hyp2
320,hyp2
321,hyp2
322,hyp1
323,hyp2
324,hyp2
325,hyp2
326,hyp2
327,hyp2
328,hyp2
329,hyp1
330,hyp1
331,hyp2
332,hyp1
333,hyp2
334,hyp1
335,hyp2
336,hyp2
337,hyp2
338,hyp2
339,hyp2
340,hyp1
341,hyp2
342,hyp2
343,hyp2
344,hyp1
345,hyp2
346,hyp2
347,hyp1
348,hyp2
349,hyp2
350,hyp1
351,hyp2
352,hyp2
353,hyp2
354,hyp1
355,hyp1
356,hyp2
357,hyp2
358,hyp1
359,hyp2
360,hyp2
361,hyp2
362,hyp2
363,hyp1
364,hyp2
365,hyp1
366,hyp2
367,hyp2
368,hyp2
369,hyp1
370,hyp1
371,hyp2
372,hyp1
373,hyp1
374,hyp1
375,hyp2
376,hyp1
377,hyp2
378,hyp2
379,hyp1
380,hyp2
381,hyp2
382,hyp1
383,hyp1
384,hyp2
385,hyp2
386,hyp2
387,hyp2
388,hyp2
389,hyp1
390,hyp2
391,hyp2
392,hyp1
393,hyp1
394,hyp1
395,hyp1
396,hyp2
397,hyp2
398,hyp2
399,hyp1
400,hyp2
401,hyp1
402,hyp2
403,hyp2
404,hyp1
405,hyp1
406,hyp2
407,hyp2
408,hyp2
409,hyp2
410,hyp2
411,hyp2
412,hyp1
413,hyp1
414,hyp2
415,hyp2
416,hyp2
417,hyp1
418,hyp2
419,hyp2
420,hyp2
421,hyp1
422,hyp2
423,hyp1
424,hyp2
425,hyp2
426,hyp2
427,hyp1
428,hyp2
429,hyp2
430,hyp2
431,hyp2
432,hyp2
433,hyp1
434,hyp2
435,hyp1
436,hyp1
437,hyp2
438,hyp2
439,hyp2
440,hyp2
441,hyp1
442,hyp2
443,hyp2
444,hyp2
445,hyp2
446,hyp2
447,hyp2
448,hyp1
449,hyp2
450,hyp1
451,hyp1
452,hyp2
453,hyp2
454,hyp1
455,hyp2
456,hyp2
457,hyp1
458,hyp2
459,hyp1
460,hyp2
461,hyp2
462,hyp1
463,hyp2
464,hyp2
465,hyp2
466,hyp1
467,hyp1
468,hyp1
469,hyp2
470,hyp2
471,hyp1
472,hyp2
473,hyp1
474,hyp1
475,hyp2
476,hyp2
477,hyp2
478,hyp1
479,hyp2
480,hyp2
481,hyp2
482,hyp1
483,hyp1
484,hyp1
485,hyp2
486,hyp2
487,hyp1
488,hyp2
489,hyp2
490,hyp2
491,hyp2
492,hyp2
493,hyp1
494,hyp2
495,hyp2
496,hyp2
497,hyp1
498,hyp2
499,
500,hyp1
501,hyp2
502,hyp1
503,hyp2
504,hyp1
505,hyp1
506,hyp2
507,hyp2
508,hyp2
509,hyp2
510,hyp2
511,hyp2
512,hyp1
513,hyp1
514,hyp2
515,hyp1
516,hyp1
517,hyp1
