id,label
0,hyp1
1,hyp1
2,hyp1
3,hyp2
4,hyp2
5,hyp2
6,hyp2
7,hyp2
8,hyp2
9,hyp2
10,hyp2
11,hyp1
12,hyp2
13,hyp1
14,hyp2
15,hyp1
16,hyp2
17,hyp2
18,hyp2
19,hyp2
20,hyp2
21,hyp1
22,hyp2
23,hyp2
24,hyp2
25,hyp1
26,hyp1
27,hyp1
28,hyp2
29,hyp2
30,hyp1
31,hyp1
32,hyp2
33,hyp2
34,
35,hyp2
36,hyp1
37,hyp2
38,hyp1
39,hyp2
40,hyp2
41,hyp2
42,hyp1
43,hyp2
44,hyp1
45,hyp1
46,hyp2
47,hyp2
48,hyp1
49,hyp1
50,hyp2
51,hyp1
52,hyp2
53,hyp2
54,hyp1
55,hyp2
56,hyp1
57,hyp1
58,hyp1
59,hyp1
60,hyp2
61,hyp2
62,hyp2
63,hyp2
64,hyp2
65,hyp2
66,hyp2
67,hyp2
68,hyp1
69,hyp2
70,hyp2
71,hyp2
72,hyp2
73,hyp2
74,hyp1
75,hyp2
76,hyp2
77,hyp2
78,hyp2
79,hyp2
80,hyp2
81,hyp1
82,hyp2
83,hyp1
84,hyp2
85,hyp2
86,hyp1
87,hyp2
88,hyp2
89,hyp1
90,hyp2
91,hyp1
92,hyp2
93,hyp2
94,hyp2
95,hyp2
96,hyp2
97,hyp2
98,hyp2
99,hyp2
