id,label
0,hyp2
1,hyp1
2,hyp2
3,hyp2
4,hyp2
5,hyp2
6,hyp2
7,hyp2
8,hyp2
9,hyp2
10,hyp2
11,hyp1
12,hyp2
13,hyp1
14,hyp2
15,hyp2
16,hyp2
17,hyp2
18,hyp2
19,hyp2
20,hyp2
21,hyp2
22,hyp2
23,hyp2
24,hyp2
25,hyp1
26,hyp2
27,hyp2
28,hyp1
29,hyp2
30,hyp2
31,hyp2
32,hyp2
33,hyp2
34,hyp2
35,hyp2
36,hyp1
37,hyp2
38,hyp1
39,hyp2
40,hyp2
41,hyp2
42,hyp2
43,hyp2
44,hyp2
45,hyp2
46,hyp2
47,hyp2
48,hyp2
49,hyp2
50,hyp2
51,hyp2
52,hyp2
53,hyp2
54,hyp2
55,hyp2
56,hyp2
57,hyp2
58,hyp2
59,hyp2
60,hyp2
61,hyp2
62,hyp2
63,hyp2
64,hyp1
65,hyp2
66,hyp2
67,hyp2
68,hyp1
69,hyp2
70,hyp2
71,hyp2
72,hyp2
73,hyp2
74,hyp2
75,hyp1
76,hyp1
77,hyp2
78,hyp2
79,hyp2
80,hyp1
81,hyp2
82,hyp2
83,hyp2
84,hyp2
85,hyp2
86,hyp2
87,hyp2
88,hyp2
89,hyp1
90,hyp2
91,hyp2
92,hyp2
93,hyp2
94,hyp2
95,hyp1
96,hyp2
97,hyp2
98,hyp2
99,hyp2
100,hyp2
101,hyp2
102,hyp2
103,hyp2
104,hyp2
105,hyp2
106,hyp1
107,hyp2
108,hyp2
109,hyp2
110,hyp2
111,hyp2
112,hyp2
113,hyp2
114,hyp2
115,hyp2
116,hyp2
117,hyp2
118,hyp2
