id,label
0,hyp2
1,Hyp2
2,
3,Hyp2
4,Hyp2
5,Hyp2
6,Hyp2
7,Hyp2
8,Hyp2
9,Hyp2
10,hyp1
11,Hyp2
12,Hyp2
13,hyp1
14,hyp2
15,Hyp2
16,Hyp2
17,Hyp2
18,Hyp2
19,Hyp2
20,Hyp2
21,Hyp2
22,Hyp2
23,Hyp2
24,Hyp2
25,Hyp2
26,Hyp2
27,Hyp2
28,Hyp1
29,Hyp2
30,hyp2
31,Hyp2
32,hyp2
33,Hyp2
34,Hyp2
35,Hyp2
36,Hyp2
37,Hyp2
38,Hyp2
39,Hyp2
40,Hyp2
41,Hyp2
42,Hyp2
43,hyp2
44,Hyp2
45,Hyp2
46,Hyp2
47,
48,Hyp2
49,Hyp2
50,Hyp2
51,Hyp2
52,Hyp2
53,Hyp2
54,Hyp2
55,Hyp2
56,hyp2
57,Hyp2
58,Hyp2
59,Hyp2
60,Hyp1
61,Hyp2
62,hyp2
63,Hyp1
64,Hyp2
65,
66,hyp2
67,Hyp2
68,Hyp2
69,Hyp2
70,Hyp2
71,Hyp2
72,Hyp2
73,Hyp2
74,Hyp2
75,Hyp2
76,Hyp2
77,hyp2
78,Hyp2
79,Hyp2
80,Hyp2
81,Hyp2
82,Hyp2
83,Hyp2
84,Hyp2
85,Hyp2
86,Hyp2
87,Hyp2
88,Hyp2
89,Hyp2
90,Hyp2
91,Hyp2
92,Hyp2
93,Hyp1
94,Hyp2
95,Hyp2
96,Hyp2
97,
98,Hyp2
99,Hyp2
100,Hyp2
101,Hyp2
102,hyp2
103,Hyp2
104,Hyp2
105,Hyp2
106,Hyp1
107,Hyp2
108,Hyp2
109,Hyp2
110,hyp2
111,Hyp2
112,Hyp2
113,Hyp2
114,Hyp2
115,hyp2
116,Hyp2
117,Hyp2
118,Hyp2
