id,label
0,hyp2
1,hyp1
2,hyp1
3,hyp1
4,hyp2
5,hyp2
6,hyp1
7,hyp2
8,hyp2
9,hyp1
10,hyp2
11,hyp1
12,hyp1
13,hyp1
14,hyp1
15,hyp1
16,hyp1
17,hyp1
18,hyp1
19,hyp1
20,hyp1
21,hyp2
22,hyp1
23,hyp1
24,hyp1
25,hyp1
26,hyp2
27,hyp1
28,Hyp2
29,hyp2
30,hyp1
31,hyp1
32,hyp1
33,hyp1
34,hyp1
35,
36,hyp2
37,hyp2
38,hyp2
39,hyp1
40,hyp1
41,hyp2
42,hyp2
43,hyp1
44,hyp2
45,hyp2
46,hyp2
47,hyp1
48,hyp2
49,hyp2
50,hyp2
51,hyp1
52,hyp1
53,hyp1
54,hyp1
55,hyp1
56,
57,hyp1
58,hyp2
59,hyp2
60,hyp2
61,hyp2
62,hyp2
63,hyp2
64,hyp2
65,hyp1
66,hyp2
67,hyp1
68,hyp1
69,hyp2
70,hyp1
71,hyp1
72,hyp1
73,hyp1
74,hyp2
75,hyp2
76,hyp2
77,hyp2
78,hyp2
79,hyp2
80,hyp1
81,hyp2
82,hyp1
83,hyp1
84,hyp1
85,hyp1
86,hyp1
87,hyp1
88,hyp1
89,hyp2
90,hyp2
91,hyp2
92,hyp2
93,hyp2
94,hyp2
95,hyp2
96,hyp1
97,hyp2
98,hyp2
99,hyp2
