id,label
0,hyp2
1,hyp1
2,hyp1
3,hyp2
4,hyp2
5,hyp2
6,hyp1
7,hyp1
8,hyp2
9,hyp1
10,hyp2
11,hyp2
12,hyp1
13,hyp2
14,hyp1
15,hyp2
16,hyp1
17,hyp1
18,hyp2
19,hyp1
20,hyp2
21,hyp1
22,hyp2
23,hyp1
24,hyp2
25,hyp1
26,hyp2
27,hyp1
28,hyp2
29,hyp2
30,hyp2
31,hyp1
32,hyp1
33,hyp1
34,hyp2
35,hyp2
36,hyp2
37,hyp2
38,hyp2
39,hyp2
40,hyp1
41,hyp1
42,hyp1
43,hyp2
44,hyp2
45,hyp1
46,
47,hyp1
48,hyp1
49,hyp1
50,hyp2
51,hyp2
52,hyp1
53,hyp2
54,hyp2
55,hyp1
56,hyp1
57,hyp1
58,hyp1
59,hyp2
60,hyp2
61,hyp1
62,hyp2
63,hyp2
64,hyp1
65,hyp1
66,hyp1
67,hyp2
68,
69,hyp1
70,hyp2
71,hyp1
72,hyp1
73,hyp2
74,hyp2
75,hyp1
76,hyp2
77,hyp1
78,hyp2
79,hyp1
80,hyp2
81,hyp2
82,hyp2
83,hyp2
84,hyp2
85,hyp2
86,hyp1
87,hyp1
88,hyp2
89,hyp2
90,hyp2
91,hyp2
92,hyp1
93,hyp1
94,hyp1
95,hyp1
96,hyp1
97,hyp1
98,hyp2
99,hyp1
100,hyp2
101,hyp1
102,hyp1
103,hyp1
104,hyp2
105,hyp2
106,hyp1
107,hyp2
108,hyp2
109,hyp2
110,hyp2
111,hyp2
112,hyp1
113,hyp1
114,hyp1
115,hyp2
116,hyp1
117,hyp2
118,hyp2
119,hyp2
120,hyp2
121,hyp1
122,hyp1
123,hyp1
124,hyp2
125,hyp1
126,hyp2
127,hyp1
128,hyp1
129,hyp1
130,hyp2
131,hyp1
132,hyp2
133,hyp1
134,hyp1
135,hyp1
136,hyp1
137,hyp1
138,hyp1
139,hyp2
140,hyp2
141,hyp2
142,hyp2
143,hyp1
144,hyp2
145,hyp2
146,hyp1
147,hyp2
148,hyp2
149,hyp2
150,hyp1
151,hyp2
152,hyp2
153,hyp2
154,hyp1
155,hyp2
156,hyp2
157,hyp2
158,hyp2
159,hyp1
160,hyp2
161,hyp2
162,hyp2
163,hyp2
164,hyp2
165,hyp1
166,hyp2
167,hyp2
168,hyp2
169,hyp1
170,hyp1
171,hyp2
172,hyp1
173,hyp2
174,hyp2
175,hyp2
176,hyp2
177,hyp2
178,hyp1
179,hyp1
180,hyp2
181,hyp2
182,hyp1
183,hyp2
184,hyp1
185,hyp2
186,hyp1
187,hyp2
188,hyp1
189,hyp2
190,hyp2
191,hyp1
192,hyp2
193,hyp2
194,hyp2
195,hyp1
196,hyp1
197,hyp1
198,hyp1
199,hyp1
200,hyp1
201,hyp1
202,hyp2
203,hyp1
204,hyp2
205,hyp1
206,hyp1
207,hyp2
208,hyp2
209,hyp1
210,hyp2
211,hyp2
212,
213,hyp2
214,hyp2
215,hyp1
216,hyp2
217,hyp1
218,hyp1
219,hyp2
220,hyp2
221,hyp1
222,hyp1
223,
224,hyp2
225,hyp1
