id,label
0,hyp2
1,hyp2
2,hyp2
3,hyp2
4,hyp1
5,
6,hyp2
7,hyp1
8,hyp1
9,hyp1
10,hyp2
11,hyp1
12,hyp1
13,hyp1
14,hyp1
15,hyp1
16,hyp1
17,hyp2
18,
19,hyp2
20,hyp1
21,hyp2
22,hyp2
23,hyp2
24,
25,hyp1
26,hyp1
27,hyp1
28,hyp2
29,hyp1
30,hyp2
31,hyp1
32,hyp2
33,hyp2
34,hyp2
35,hyp1
36,hyp2
37,hyp2
38,hyp1
39,hyp2
40,hyp2
41,hyp2
42,hyp1
43,hyp1
44,hyp1
45,hyp2
46,hyp1
47,hyp2
48,hyp2
49,hyp2
50,hyp2
51,hyp1
52,hyp2
53,hyp1
54,hyp1
55,hyp2
56,hyp2
57,hyp1
58,hyp2
59,hyp2
60,hyp2
61,hyp1
62,hyp1
63,hyp2
64,hyp1
65,hyp2
66,hyp1
67,hyp2
68,hyp1
69,hyp1
70,hyp1
71,hyp1
72,hyp1
73,hyp1
74,hyp1
75,hyp1
76,hyp1
77,hyp1
78,hyp2
79,hyp1
80,hyp1
81,hyp1
82,hyp1
83,hyp1
84,hyp1
85,hyp1
86,hyp2
87,hyp2
88,hyp2
89,hyp1
90,hyp1
91,hyp1
92,hyp2
93,hyp2
94,hyp2
95,hyp1
96,hyp1
97,hyp2
98,hyp2
99,hyp1
100,hyp1
101,hyp1
102,hyp1
103,hyp2
104,hyp1
105,hyp1
106,hyp1
107,hyp1
108,hyp2
109,hyp1
110,hyp1
111,hyp2
112,hyp2
113,hyp2
114,hyp1
115,hyp2
116,hyp1
117,hyp2
118,hyp2
119,hyp1
120,hyp1
121,hyp2
122,hyp1
123,hyp1
124,hyp1
125,hyp1
126,hyp1
127,hyp2
128,hyp2
129,hyp1
130,hyp2
131,hyp1
132,hyp2
133,hyp1
134,hyp1
135,hyp2
136,hyp2
137,hyp1
138,hyp1
139,hyp2
140,hyp2
141,hyp2
142,hyp2
143,hyp1
144,hyp2
145,hyp1
146,hyp2
147,hyp2
148,hyp1
149,hyp1
150,hyp2
151,hyp1
152,hyp1
153,hyp2
154,hyp2
155,hyp1
156,hyp1
157,hyp1
158,
159,hyp1
160,hyp2
161,hyp1
162,
163,hyp2
164,hyp1
165,hyp2
166,hyp2
167,hyp1
168,hyp2
169,hyp1
170,hyp1
171,hyp2
172,hyp2
173,hyp1
174,hyp2
175,hyp2
176,hyp1
177,hyp1
178,hyp2
179,hyp2
180,hyp1
181,hyp2
182,hyp1
183,hyp1
184,hyp1
185,hyp2
186,hyp2
187,hyp1
188,hyp2
189,hyp1
190,hyp2
191,hyp1
192,hyp2
193,hyp1
194,hyp1
195,hyp1
196,hyp2
197,hyp1
198,hyp1
199,hyp1
200,hyp1
201,hyp1
202,hyp1
203,hyp1
204,hyp1
205,hyp1
206,hyp2
207,hyp2
208,hyp1
209,hyp1
210,hyp1
211,hyp2
212,hyp1
213,hyp2
214,hyp1
215,hyp1
216,hyp1
217,hyp1
218,hyp2
219,hyp1
220,hyp2
221,hyp1
222,hyp1
223,hyp2
224,hyp2
225,hyp2
226,hyp1
227,hyp2
228,hyp1
229,
230,hyp2
231,hyp2
232,hyp1
233,hyp2
234,hyp2
235,hyp1
236,hyp1
237,hyp1
238,hyp1
239,hyp2
240,hyp1
241,hyp2
242,hyp2
243,hyp1
244,hyp1
245,hyp1
246,hyp2
247,hyp1
248,hyp1
249,hyp2
250,hyp1
251,hyp1
252,hyp2
253,hyp2
254,hyp1
255,hyp2
256,hyp1
257,hyp1
258,hyp2
259,hyp1
260,hyp2
261,hyp2
262,hyp2
263,hyp2
264,hyp2
265,hyp2
266,hyp2
267,hyp2
268,
269,hyp2
270,hyp2
271,hyp1
272,hyp1
273,hyp1
274,hyp1
275,hyp1
276,hyp2
277,hyp2
278,hyp1
279,hyp2
280,hyp2
281,hyp2
282,hyp1
283,hyp1
284,hyp1
285,hyp1
286,hyp2
287,hyp1
288,hyp2
289,hyp2
290,hyp1
291,hyp2
292,
293,hyp2
294,hyp1
295,hyp1
296,hyp1
297,hyp1
298,hyp2
299,hyp2
300,hyp1
301,hyp2
302,hyp2
303,hyp2
304,hyp2
305,hyp1
306,hyp1
307,hyp1
308,hyp1
309,hyp1
310,hyp1
311,hyp2
312,hyp1
313,hyp2
314,hyp1
315,hyp2
316,hyp1
317,hyp2
318,hyp1
319,hyp2
320,hyp2
321,hyp2
322,hyp1
323,hyp1
324,hyp1
325,hyp1
326,hyp2
327,hyp1
328,hyp1
329,hyp2
330,hyp2
331,hyp1
332,hyp2
333,hyp1
334,hyp1
335,hyp1
336,hyp1
