id,label
0,hyp1
1,hyp2
2,hyp1
3,hyp2
4,hyp2
5,hyp1
6,hyp2
7,hyp1
8,hyp1
9,hyp1
10,hyp1
11,hyp1
12,hyp1
13,hyp2
14,hyp1
15,hyp1
16,hyp2
17,hyp1
18,hyp1
19,hyp1
20,hyp2
21,hyp1
22,hyp1
23,hyp2
24,hyp1
25,hyp1
26,hyp2
27,hyp1
28,hyp1
29,hyp1
30,hyp2
31,
32,hyp1
33,hyp2
34,hyp1
35,hyp2
36,hyp2
37,hyp2
38,hyp2
39,hyp2
40,hyp1
41,hyp2
42,hyp1
43,hyp2
44,hyp1
45,hyp1
46,hyp2
47,hyp2
48,hyp1
49,hyp2
50,hyp2
51,hyp2
52,hyp1
53,hyp1
54,hyp1
55,hyp1
56,hyp2
57,hyp2
58,hyp2
59,hyp1
60,hyp1
61,hyp1
62,hyp1
63,hyp2
64,hyp1
65,hyp1
66,hyp2
67,hyp2
68,hyp2
69,hyp2
70,
71,hyp2
72,hyp1
73,hyp1
74,hyp2
75,hyp2
76,hyp2
77,hyp1
78,hyp1
79,hyp1
80,hyp2
81,hyp2
82,hyp1
83,hyp2
84,hyp1
85,hyp2
86,hyp1
87,hyp2
88,hyp1
89,hyp1
90,hyp2
91,hyp2
92,hyp2
93,hyp1
94,hyp2
95,hyp1
96,hyp1
97,hyp1
98,hyp1
99,hyp2
100,hyp2
101,
102,hyp2
103,hyp2
104,hyp1
105,hyp1
106,hyp1
107,hyp1
108,hyp2
109,hyp1
110,hyp1
111,hyp2
112,hyp1
113,hyp1
114,hyp2
115,hyp1
116,hyp1
117,hyp1
118,hyp2
119,hyp1
120,hyp1
121,hyp1
122,hyp1
123,hyp2
124,hyp1
125,hyp1
126,hyp1
127,hyp1
128,hyp2
129,hyp2
130,hyp2
131,hyp1
132,hyp2
133,hyp1
134,hyp2
135,hyp2
136,hyp2
137,hyp2
138,hyp1
139,hyp1
140,hyp1
141,hyp2
142,hyp2
143,hyp2
144,hyp1
145,hyp2
146,hyp2
147,
148,hyp2
149,hyp2
150,hyp2
151,hyp1
152,hyp2
153,hyp2
154,hyp1
155,hyp2
156,hyp2
157,hyp1
158,hyp1
159,hyp1
160,hyp1
161,hyp1
162,hyp1
163,hyp2
164,hyp2
165,hyp2
166,hyp2
167,hyp2
168,hyp2
169,hyp1
170,hyp1
171,hyp1
172,
173,hyp2
174,hyp1
175,hyp1
176,hyp2
177,hyp1
178,hyp2
179,hyp1
180,hyp2
181,hyp1
182,hyp2
183,hyp1
184,hyp1
185,hyp2
186,hyp2
187,hyp1
188,hyp2
189,hyp2
190,hyp2
191,hyp2
192,hyp1
193,hyp2
194,hyp2
195,hyp1
196,hyp2
197,hyp2
198,hyp2
199,hyp1
200,hyp2
201,hyp1
202,hyp1
203,hyp2
204,hyp2
205,hyp2
206,hyp2
207,hyp2
208,hyp1
209,hyp1
210,hyp2
211,hyp1
212,hyp1
213,hyp1
214,hyp2
215,hyp1
216,hyp2
217,hyp2
218,hyp1
219,hyp2
220,hyp1
221,hyp1
222,hyp2
223,hyp1
224,hyp2
225,hyp2
226,hyp1
227,hyp1
228,hyp2
229,hyp1
230,hyp1
231,hyp1
232,hyp1
233,hyp1
234,hyp2
235,hyp1
236,hyp1
237,hyp2
238,hyp1
239,hyp2
240,hyp2
241,hyp2
242,hyp1
243,hyp1
244,hyp2
245,hyp1
246,hyp1
247,hyp2
248,hyp1
249,hyp1
250,hyp2
251,hyp1
252,hyp2
253,hyp2
254,hyp1
255,hyp1
256,hyp1
257,hyp2
258,hyp1
259,hyp1
260,hyp1
261,hyp1
262,hyp1
263,hyp2
264,hyp2
265,hyp1
266,hyp1
267,hyp2
268,
269,hyp2
270,hyp1
271,hyp1
272,hyp1
273,hyp2
274,hyp1
275,
276,hyp1
277,hyp1
278,hyp1
279,hyp2
280,hyp2
281,hyp1
282,hyp1
283,hyp2
284,hyp2
285,hyp1
286,hyp2
287,
288,hyp1
289,hyp2
290,hyp2
291,hyp1
292,hyp1
293,hyp2
294,hyp2
295,hyp2
296,hyp1
297,hyp1
298,
299,hyp1
300,hyp1
301,hyp1
302,hyp1
303,hyp1
304,hyp1
305,hyp2
306,hyp2
307,hyp2
308,hyp2
309,
310,
311,hyp1
312,hyp2
313,hyp2
314,hyp2
315,hyp2
316,hyp2
317,hyp2
318,hyp2
319,hyp2
320,hyp1
321,hyp2
322,hyp1
323,hyp2
324,hyp2
325,hyp2
326,hyp1
327,hyp1
328,hyp2
329,hyp1
330,hyp1
331,hyp1
332,hyp2
333,hyp2
334,hyp2
335,hyp1
336,hyp1
337,hyp1
338,hyp2
339,hyp1
340,hyp1
341,hyp2
342,
343,hyp2
344,hyp1
345,hyp2
346,hyp2
347,hyp1
348,hyp1
349,hyp1
350,hyp2
351,hyp2
352,hyp1
353,hyp2
354,hyp2
355,hyp1
356,hyp2
357,hyp1
358,hyp2
359,hyp1
360,hyp2
361,hyp1
362,hyp2
363,hyp1
364,hyp1
365,hyp2
366,hyp2
367,
368,hyp2
369,hyp2
370,hyp2
371,hyp1
372,hyp2
373,hyp2
374,hyp1
375,hyp1
376,hyp1
377,hyp2
378,hyp2
379,hyp2
380,hyp1
381,hyp1
382,hyp1
383,hyp2
384,hyp2
385,hyp1
386,hyp1
387,hyp2
388,hyp2
389,hyp1
390,hyp2
391,hyp1
392,hyp1
393,hyp1
394,hyp1
395,hyp2
396,hyp1
397,hyp2
398,hyp1
399,hyp1
400,hyp1
401,Both
402,hyp2
403,hyp1
404,hyp2
405,hyp2
406,hyp2
407,hyp1
408,hyp2
409,hyp1
410,hyp1
411,hyp2
412,hyp1
413,hyp2
414,hyp2
415,hyp1
416,hyp2
417,hyp1
418,hyp2
419,hyp1
420,hyp2
421,hyp2
422,hyp1
423,hyp1
424,hyp1
425,hyp1
426,hyp1
427,hyp2
428,hyp1
429,hyp2
430,hyp2
431,hyp1
432,hyp2
433,hyp1
434,hyp1
435,hyp1
436,hyp1
437,hyp2
438,hyp2
439,hyp1
440,hyp2
441,hyp2
442,hyp2
443,hyp2
444,hyp1
445,hyp2
446,hyp2
447,hyp2
448,hyp1
449,hyp1
450,hyp1
451,hyp1
452,hyp2
453,hyp1
454,hyp2
455,hyp1
456,hyp2
457,hyp2
458,hyp2
459,hyp2
460,hyp1
461,hyp1
462,hyp1
463,hyp2
464,hyp1
465,hyp2
466,hyp1
467,hyp1
468,hyp2
469,hyp1
470,hyp2
471,hyp1
472,hyp2
473,hyp2
474,hyp1
475,hyp1
476,hyp2
477,hyp2
478,hyp1
479,
480,hyp2
481,hyp1
482,hyp2
483,hyp1
484,hyp1
485,hyp1
486,hyp1
487,hyp2
488,hyp1
489,hyp2
490,hyp1
491,hyp1
492,hyp2
493,hyp2
494,hyp2
495,hyp1
496,hyp1
497,hyp2
498,hyp1
499,hyp1
500,hyp2
501,hyp2
502,hyp1
503,hyp2
504,hyp2
505,hyp1
506,hyp2
507,hyp2
508,hyp2
509,hyp2
510,hyp1
511,hyp2
512,hyp2
513,hyp1
514,hyp1
515,hyp2
516,hyp1
517,hyp1
518,hyp2
519,hyp1
520,hyp2
521,hyp2
522,hyp1
523,hyp2
524,hyp1
