id,label
0,hyp2
1,hyp2
2,hyp1
3,hyp2
4,hyp2
5,hyp1
6,hyp2
7,hyp2
8,hyp2
9,hyp2
10,hyp2
11,hyp2
12,hyp2
13,hyp2
14,hyp2
15,hyp2
16,hyp2
17,hyp2
18,hyp2
19,hyp2
20,hyp2
21,hyp2
22,hyp1
23,hyp2
24,hyp2
25,hyp2
26,hyp2
27,hyp2
28,hyp2
29,hyp2
30,hyp2
31,hyp2
32,hyp1
33,hyp2
34,hyp2
35,hyp2
36,hyp2
37,hyp1
38,hyp2
39,hyp2
40,hyp2
41,hyp2
42,hyp2
43,hyp2
44,hyp2
45,hyp1
46,hyp2
47,hyp2
48,hyp2
49,hyp2
50,hyp2
51,hyp2
52,hyp2
53,hyp2
54,hyp2
55,hyp2
56,hyp2
57,
58,hyp2
59,hyp2
60,hyp2
61,hyp2
62,hyp2
63,hyp2
64,hyp1
65,hyp1
66,hyp2
67,hyp2
68,hyp2
69,hyp2
70,hyp2
71,hyp2
72,hyp2
73,hyp1
74,hyp2
75,hyp2
76,hyp2
77,hyp2
78,hyp2
79,hyp2
80,hyp2
81,hyp2
82,hyp2
83,hyp2
84,hyp2
85,hyp2
86,hyp2
87,hyp2
88,hyp2
89,hyp2
90,hyp2
91,hyp2
92,hyp2
93,hyp2
94,hyp2
95,hyp2
96,hyp2
97,hyp1
98,hyp2
99,hyp2
100,hyp2
101,hyp2
102,hyp1
103,hyp1
104,hyp2
105,hyp2
106,hyp1
107,hyp2
108,hyp2
109,hyp1
110,hyp2
111,
112,hyp1
113,hyp2
114,hyp2
115,hyp1
116,hyp2
117,hyp2
118,hyp2
119,
120,hyp2
121,hyp2
122,hyp2
123,hyp2
124,hyp1
125,hyp1
126,hyp2
127,hyp2
128,hyp2
129,hyp2
130,hyp2
131,hyp2
132,hyp2
133,hyp2
134,hyp2
135,hyp2
136,hyp2
137,hyp2
138,hyp2
139,hyp2
140,hyp1
141,hyp2
142,hyp2
143,hyp2
144,hyp2
145,hyp2
146,hyp2
147,hyp2
148,hyp1
149,hyp2
150,hyp2
151,hyp2
152,hyp2
153,hyp2
154,hyp2
155,hyp2
156,hyp2
157,hyp2
158,hyp2
159,hyp2
160,hyp2
161,hyp2
162,hyp1
163,hyp2
164,hyp2
165,hyp2
166,hyp2
167,hyp2
168,hyp2
169,hyp2
170,hyp2
171,hyp2
172,hyp2
173,hyp2
174,hyp2
175,hyp2
176,hyp2
177,hyp2
178,hyp2
179,hyp2
180,hyp2
181,hyp1
182,hyp2
183,hyp2
184,hyp2
185,hyp2
186,hyp2
187,hyp2
188,hyp2
189,hyp2
190,hyp2
191,hyp2
192,hyp2
193,hyp2
194,hyp2
195,hyp2
196,hyp2
197,
198,hyp2
199,hyp2
200,hyp2
201,hyp2
202,hyp1
203,hyp2
204,hyp2
205,hyp1
206,hyp2
207,hyp2
208,hyp2
209,hyp2
210,hyp2
211,hyp2
212,hyp2
213,hyp2
214,hyp2
215,hyp1
216,hyp2
217,hyp2
218,hyp1
219,hyp2
220,hyp1
221,hyp1
222,hyp2
223,hyp2
224,hyp2
225,hyp2
226,hyp2
227,hyp1
228,hyp2
229,hyp2
230,hyp1
231,hyp2
232,hyp1
233,hyp2
234,hyp2
235,hyp2
236,hyp2
237,hyp2
238,hyp2
239,hyp2
240,hyp2
241,hyp2
242,hyp2
243,hyp2
244,hyp1
245,hyp1
246,hyp1
247,hyp2
248,hyp2
249,hyp2
250,hyp2
251,hyp1
252,hyp2
253,hyp2
254,hyp2
255,hyp2
256,hyp2
257,hyp2
258,hyp2
259,hyp2
260,hyp2
261,hyp2
262,hyp2
263,hyp2
264,hyp2
265,hyp1
266,hyp2
267,hyp2
268,hyp2
269,hyp2
270,hyp2
271,hyp1
272,hyp2
273,hyp2
274,hyp2
275,hyp2
276,hyp2
277,hyp2
278,hyp2
279,hyp2
280,hyp2
281,hyp2
282,hyp1
283,hyp1
284,hyp2
285,hyp1
286,hyp2
287,hyp2
288,hyp2
289,hyp2
290,hyp2
291,hyp2
292,hyp2
293,hyp2
294,hyp1
295,hyp2
296,hyp2
297,hyp1
298,hyp1
299,hyp2
300,hyp1
301,hyp2
302,hyp2
303,hyp2
304,hyp2
305,hyp2
306,hyp2
307,hyp2
308,hyp2
309,
310,hyp2
311,hyp2
312,hyp2
313,hyp2
314,hyp2
315,hyp2
316,hyp2
317,hyp1
318,hyp2
319,hyp2
320,hyp1
321,hyp2
322,hyp1
323,hyp2
324,hyp2
325,hyp2
326,hyp2
327,hyp2
328,hyp2
329,hyp1
330,hyp1
331,hyp2
332,hyp2
333,hyp2
334,hyp2
335,hyp2
